annee;siret;siren;nom_commune;code_insee;depenses_culturelles_totales_keur;depenses_culturelles_fonctionnement_keur;depenses_culturelles_investissement_keur;depenses_culturelles_totales_euros_par_habitant;depenses_culturelles_fonctionnement_euros_par_habitant;depenses_culturelles_investissement_euros_par_habitant;depenses_culturelles_totales_pct;depenses_culturelles_fonctionnement_pct;depenses_culturelles_investissement_pct;population_2023
2023;21240372900016;212403729;00000;24372;861;814;47;159;150;9;0,145;0,179;0,033;5429
2023;21350251100016;213502511;00000;35251;154;149;5;37;36;1;0,032;0,046;0,003;4166
2023;21330376100018;213303761;00000;33376;21;21;0;3;3;0;0,002;0,003;0;7789
2023;21350253700011;213502537;00000;35253;514;466;49;121;110;12;0,087;0,12;0,024;4240
2023;21760561700018;217605617;00000;76561;1088;1071;17;128;126;2;0,093;0,107;0,01;8501
2023;21340240700018;213402407;00000;34240;151;146;5;37;36;1;0,026;0,043;0,002;4061
2023;21560206100016;215602061;00000;56206;1073;1033;41;88;85;3;0,068;0,1;0,007;12195
2023;21370208700015;213702087;00000;37208;1778;1731;47;115;112;3;0,097;0,113;0,016;15409
2023;21570606000013;215706060;00000;57606;3349;3238;111;216;209;7;0,119;0,127;0,043;15494
2023;21450269200012;214502692;00000;45269;36;36;0;10;10;0;0,008;0,01;0;3679
2023;21490267800017;214902678;00000;49267;1527;1521;6;162;161;1;0,115;0,138;0,003;9433
2023;21974010700012;219740107;00000;97010;2689;2489;200;72;67;5;0,042;0,044;0,027;37265
2023;21860214200018;218602142;00000;86214;653;524;129;87;70;17;0,079;0,079;0,075;7503
2023;21530201900017;215302019;00000;53201;894;682;212;117;89;28;0,092;0,094;0,085;7640
2023;21690287400017;216902874;00000;69287;213;206;7;31;30;1;0,02;0,03;0,002;6983
2023;21440154900016;214401549;00000;44154;2004;1972;32;135;133;2;0,088;0,141;0,004;14809
2023;21950539300013;219505393;00000;95539;995;957;38;66;63;3;0,045;0,055;0,008;15182
2023;21220278200018;212202782;00000;22278;10827;9406;1421;237;206;31;0,13;0,139;0,09;45602
2023;21130091800011;211300918;00000;13091;524;467;58;91;81;10;0,06;0,083;0,018;5761
2023;21460251800018;214602518;00000;46251;135;133;2;38;37;1;0,036;0,037;0,011;3582
2023;21740229600016;217402296;00000;74229;162;147;15;43;39;4;0,034;0,04;0,013;3755
2023;21060118300010;210601183;00000;06118;122;96;26;30;24;7;0,022;0,032;0,01;4028
2023;21130092600014;211300926;00000;13092;577;446;130;66;51;15;0,038;0,038;0,041;8752
2023;21420207900015;214202079;00000;42207;0;0;0;0;0;0;0;0;0;35697
2023;21380374500016;213803745;00000;38374;316;147;169;83;39;44;0,059;0,059;0,058;3824
2023;21480140900019;214801409;00000;48140;408;382;26;85;79;5;0,059;0,065;0,026;4814
2023;21910540000010;219105400;00000;91540;232;231;1;43;43;0;0,039;0,054;0;5343
2023;21300243900015;213002439;00000;30243;333;268;65;46;37;9;0,044;0,043;0,045;7291
2023;21380377800017;213803778;00000;38377;50;45;5;14;13;2;0,019;0,022;0,008;3504
2023;21380378600010;213803786;00000;38378;20;20;0;5;5;0;0,002;0,003;0;3765
2023;21390478200017;213904782;00000;39478;928;751;177;102;82;19;0,057;0,053;0,086;9139
2023;21971124900017;219711249;00000;97124;462;379;83;43;35;8;0,025;0,03;0,015;10735
2023;21340247200012;213402472;00000;34247;101;85;16;19;16;3;0,012;0,014;0,007;5294
2023;21920064900016;219200649;00000;92064;6130;4308;1822;204;143;61;0,092;0,088;0,104;30115
2023;21440155600011;214401556;00000;44155;0;0;0;0;0;0;0;0;0;3503
2023;21660171600014;216601716;00000;66171;1264;824;440;113;74;39;0,046;0,038;0,081;11188
2023;21690191800013;216901918;00000;69191;136;133;4;23;23;1;0,012;0,026;0,001;5831
2023;21780545600019;217805456;00000;78545;1350;1138;212;64;54;10;0,039;0,048;0,021;21244
2023;21370214500011;213702145;00000;37214;1999;1928;71;116;112;4;0,083;0,118;0,009;17286
2023;21830112500017;218301125;00000;83112;1244;1116;129;101;91;11;0,051;0,061;0,021;12303
2023;21974011500015;219740115;00000;97011;7844;7515;328;51;49;2;0,029;0,036;0,005;154459
2023;21930066200018;219300662;00000;93066;12293;10772;1521;108;95;13;0,047;0,048;0,044;114027
2023;21330393600016;213303936;00000;33393;465;394;71;79;67;12;0,067;0,079;0,037;5862
2023;21450274200015;214502742;00000;45274;540;423;117;69;54;15;0,071;0,067;0,095;7821
2023;21010344600014;210103446;00000;01344;154;141;13;25;23;2;0,033;0,043;0,01;6137
2023;21690194200013;216901942;00000;69194;1121;265;856;153;36;117;0,148;0,053;0,329;7305
2023;21430177200015;214301772;00000;43177;40;38;2;11;11;1;0,012;0,017;0,002;3512
2023;21880413600016;218804136;00000;88413;492;421;71;25;21;4;0,017;0,018;0,012;19936
2023;21520323300014;215203233;00000;52448;3748;2917;831;159;124;35;0,089;0,104;0,059;23566
2023;21260301300013;212603013;00000;26301;58;58;0;13;13;0;0,012;0,019;0;4388
2023;21180205300010;211802053;00000;18205;545;536;9;55;54;1;0,048;0,058;0,004;9890
2023;21760552600011;217605526;00000;76552;2654;279;2375;358;38;321;0,287;0,057;0,547;7406
2023;21971128000012;219711280;00000;97128;822;793;29;33;32;1;0,02;0,024;0,004;24665
2023;21972226100019;219722261;00000;97226;361;295;66;80;65;15;0,032;0,032;0,032;4532
2023;21620744900010;216207449;00000;62744;19;18;1;5;5;0;0,008;0,009;0,004;3713
2023;21330397700010;213303977;00000;33397;764;100;664;152;20;132;0,101;0,021;0,238;5017
2023;21690202300011;216902023;00000;69202;3337;2998;340;149;134;15;0,156;0,175;0,08;22452
2023;21490278500010;214902785;00000;49278;346;155;190;92;41;51;0,064;0,055;0,073;3768
2023;21910549100019;219105491;00000;91549;2576;2308;268;71;64;7;0,054;0,053;0,056;36190
2023;21380382800010;213803828;00000;38382;4007;3413;594;247;210;37;0,133;0,131;0,146;16221
2023;21470252400015;214702524;00000;47252;339;260;80;51;39;12;0,049;0,05;0,046;6660
2023;21630338800013;216303388;00000;63338;11;3;8;3;1;2;0,002;0,001;0,004;3636
2023;21972227900011;219722279;00000;97227;421;375;47;44;39;5;0,029;0,033;0,014;9627
2023;21440172100011;214401721;00000;44172;2481;2325;156;158;148;10;0,12;0,151;0,029;15680
2023;21972228700014;219722287;00000;97228;621;562;59;41;37;4;0,02;0,023;0,009;15021
2023;21974018000019;219740180;00000;97018;512;492;20;15;14;1;0,01;0,01;0,008;34774
2023;21570620100013;215706201;00000;57620;114;114;0;25;25;0;0,02;0,033;0;4522
2023;21680298300017;216802983;00000;68298;70;65;6;14;13;1;0,014;0,014;0,011;5182
2023;21660182300018;216601823;00000;66182;774;221;553;159;45;114;0,085;0,033;0,217;4867
2023;21370226900019;213702269;00000;37226;153;113;40;36;27;10;0,03;0,028;0,034;4199
2023;21830115800018;218301158;00000;83115;2832;2577;255;189;172;17;0,055;0,07;0,017;14954
2023;21510471200017;215104712;00000;51507;448;419;28;105;98;7;0,082;0,093;0,031;4277
2023;21440186100015;214401861;00000;44186;1396;766;630;193;106;87;0,177;0,144;0,246;7246
2023;21350266900012;213502669;00000;35266;0;0;0;0;0;0;0;0;0;3504
2023;21971129800014;219711298;00000;97129;433;420;13;24;23;1;0,017;0,018;0,006;18101
2023;21974019800011;219740198;00000;97129;749;327;422;119;52;67;0,032;0,025;0,041;6317
2023;21170415000351;211704150;00000;17415;7683;6093;1590;287;227;59;0,191;0,19;0,191;26814
2023;21100351200178;211003512;00000;10362;1690;1189;501;156;110;46;0,117;0,113;0,129;10847
2023;21430224200018;214302242;00000;43224;791;405;386;129;66;63;0,132;0,083;0,349;6120
2023;21170407700018;211704077;00000;17407;20;16;5;4;3;1;0,005;0,006;0,003;5001
2023;21972223800017;219722238;00000;97223;227;209;18;22;21;2;0,017;0,017;0,026;10218
2023;21660172400018;216601724;00000;66172;990;833;157;84;71;13;0,059;0,073;0,029;11805
2023;21974020600012;219740206;00000;97020;1620;1620;0;67;67;0;0,037;0,044;0;24327
2023;21420218600018;214202186;00000;42218;33929;29853;4076;193;170;23;0,123;0,131;0,084;176016
2023;21620746400019;216207464;00000;62746;303;298;5;59;58;1;0,045;0,051;0,006;5159
2023;21440158000011;214401580;00000;44158;162;162;0;21;21;0;0,012;0,026;0;7758
2023;21820161400011;218201614;00000;82161;3;3;0;1;1;0;0,001;0,001;0;4045
2023;21760575700012;217605757;00000;76575;3787;3735;52;133;131;2;0,063;0,083;0,003;28562
2023;21880415100015;218804151;00000;88415;38;38;0;10;10;0;0,01;0,011;0;3903
2023;21040197200018;210401972;00000;04197;92;92;0;26;26;0;0,014;0,016;0;3559
2023;21290247200019;212902472;00000;29247;329;214;115;90;59;32;0,09;0,069;0,215;3635
2023;21770407100166;217704071;00000;77407;1423;1361;62;99;94;4;0,054;0,066;0,011;14429
2023;21890345800014;218903458;00000;89345;956;265;691;224;62;162;0,117;0,049;0,245;4266
2023;21180207900015;211802079;00000;18207;1166;1091;75;179;167;12;0,118;0,127;0,058;6527
2023;21150187900012;211501879;00000;15187;1117;930;186;160;133;27;0,082;0,097;0,046;6992
2023;21690199100010;216901991;00000;69199;3267;3165;102;167;162;5;0,101;0,109;0,03;19556
2023;21971125600012;219711256;00000;97125;1090;1079;11;88;88;1;0,038;0,04;0,008;12322
2023;21850215100010;218502151;00000;85215;94;91;3;24;23;1;0,017;0,032;0,001;3976
2023;21420222800018;214202228;00000;42222;667;507;160;112;85;27;0,068;0,068;0,068;5966
2023;21310483900013;213104839;00000;31483;757;756;1;62;62;0;0,039;0,054;0;12204
2023;21340255500014;213402555;00000;34255;222;128;94;21;12;9;0,017;0,013;0,036;10670
2023;21630345300015;216303453;00000;63345;100;75;24;26;19;6;0,033;0,028;0,077;3897
2023;21420223600011;214202236;00000;42223;516;316;200;83;51;32;0,062;0,053;0,085;6252
2023;21690204900016;216902049;00000;69204;2936;2558;378;137;119;18;0,114;0,122;0,08;21439
2023;21690205600011;216902056;00000;69205;409;338;71;77;63;13;0,077;0,085;0,054;5324
2023;21010354500013;210103545;00000;01354;1661;1311;350;115;91;24;0,085;0,099;0,055;14463
2023;21973308600017;219733086;00000;97308;102;102;0;23;23;0;0,013;0,02;0;4396
2023;21170333500011;211703335;00000;17333;806;551;255;151;103;48;0,062;0,06;0,069;5356
2023;21690206400015;216902064;00000;69206;240;209;31;53;46;7;0,043;0,071;0,012;4497
2023;21380389300014;213803893;00000;38389;8;8;0;2;2;0;0,001;0,003;0;3536
2023;21170337600015;211703376;00000;17337;360;259;101;92;67;26;0,052;0,044;0,106;3900
2023;21340259700016;213402597;00000;34259;0;0;0;0;0;0;0;0;0;5697
2023;21860222500011;218602225;00000;86222;90;90;0;21;21;0;0,024;0,031;0;4320
2023;21490283500013;214902835;00000;49283;246;198;49;66;53;13;0,078;0,082;0,065;3746
2023;21030236000016;210302360;00000;03236;109;100;10;29;27;3;0,024;0,036;0,006;3723
2023;21610397800013;216103978;00000;61397;18;18;0;5;5;0;0,006;0,014;0;3836
2023;21180213700011;211802137;00000;18213;393;385;9;77;75;2;0,054;0,061;0,008;5106
2023;20008692400012;200086924;00000;78551;8434;7114;1320;183;154;29;0,099;0,12;0,051;46171
2023;21430190500011;214301905;00000;43190;278;253;25;75;68;7;0,058;0,08;0,015;3701
2023;21910552500097;219105525;00000;91552;253;179;74;23;16;7;0,018;0,017;0,02;11150
2023;21910553300018;219105533;00000;91553;421;330;91;56;44;12;0,045;0,042;0,056;7571
2023;21770413900013;217704139;00000;77413;6;6;0;1;1;0;0,001;0,002;0;3895
2023;21740236100018;217402361;00000;74236;1628;1180;448;284;206;78;0,052;0,07;0,031;5730
2023;21440161400018;214401614;00000;44161;117;78;39;31;20;10;0,037;0,036;0,04;3830
2023;21300258700011;213002587;00000;30258;1763;1447;316;123;101;22;0,065;0,091;0,028;14313
2023;21350275000085;213502750;00000;35275;362;250;112;67;46;21;0,055;0,061;0,045;5400
2023;21850222700018;218502227;00000;85222;0;0;0;0;0;0;0;0;0;8170
2023;21090261500017;210902615;00000;09261;1522;338;1183;223;50;174;0,169;0,053;0,459;6812
2023;21950555900019;219505559;00000;95555;3206;2924;282;152;139;13;0,099;0,112;0,047;21060
2023;21350278400019;213502784;00000;35278;1491;1426;66;146;139;6;0,098;0,121;0,019;10252
2023;21420234300015;214202343;00000;42234;149;137;12;40;37;3;0,036;0,05;0,009;3713
2023;21440162200011;214401622;00000;44162;15633;12784;2849;314;257;57;0,185;0,181;0,207;49801
2023;21300259500014;213002595;00000;30259;52;46;5;11;10;1;0,01;0,015;0,003;4679
2023;21850226800012;218502268;00000;85226;2371;2224;147;192;180;12;0,079;0,134;0,011;12382
2023;20005820400013;200058204;00000;50484;366;362;4;60;60;1;0,055;0,06;0,006;6077
2023;21300263700014;213002637;00000;30263;46;46;0;12;12;0;0,007;0,015;0;3886
2023;21380397600017;213803976;00000;38397;464;450;14;63;61;2;0,047;0,06;0,006;7360
2023;21350281800247;213502818;00000;35281;1660;1364;296;118;97;21;0,082;0,101;0,044;14104
2023;20006329500014;200063295;00000;50487;1;0;1;0;0;0;0;0;0,001;4999
2023;21310488800010;213104888;00000;31488;428;408;20;38;36;2;0,034;0,038;0,013;11259
2023;21420237600015;214202376;00000;42237;261;238;23;39;35;4;0,023;0,038;0,005;6701
2023;21170347500015;211703475;00000;17347;2969;2744;225;414;383;31;0,293;0,34;0,109;7172
2023;21440166300015;214401663;00000;44166;534;515;19;88;85;3;0,087;0,11;0,013;6085
2023;21380399200014;213803992;00000;38399;59;55;5;12;12;1;0,012;0,016;0,003;4759
2023;21450284100015;214502841;00000;45284;2384;2265;119;109;103;5;0,076;0,081;0,033;21983
2023;21450285800019;214502858;00000;45285;2704;2277;427;161;135;25;0,099;0,103;0,081;16812
2023;21640483000012;216404830;00000;64483;7531;2020;5511;512;137;375;0,199;0,087;0,379;14702
2023;21730248800010;217302488;00000;73248;1625;1000;625;206;127;79;0,116;0,097;0,173;7894
2023;21380400800018;213804008;00000;38400;7;7;0;2;2;0;0,001;0,003;0;3641
2023;21850234200015;218502342;00000;85234;1074;989;84;120;111;9;0,046;0,055;0,016;8954
2023;21340270400018;213402704;00000;34270;1625;1492;133;136;125;11;0,099;0,113;0,041;11984
2023;21330422300018;213304223;00000;33422;1575;844;730;170;91;79;0,104;0,07;0,235;9271
2023;21450286600012;214502866;00000;45286;860;730;130;92;78;14;0,093;0,093;0,098;9360
2023;21060122500019;210601225;00000;06122;132;40;92;30;9;21;0,026;0,011;0,071;4431
2023;21740241100011;217402411;00000;74241;0;0;0;0;0;0;0;0;0;3527
2023;21440168900010;214401689;00000;44168;227;200;28;54;48;7;0,037;0,06;0,01;4172
2023;21740242900013;217402429;00000;74242;288;225;63;45;35;10;0,027;0,04;0,012;6358
2023;21310490400015;213104904;00000;31490;69;69;0;10;10;0;0,006;0,009;0;6853
2023;21972224600010;219722246;00000;97224;179;70;109;11;4;7;0,007;0,004;0,015;16362
2023;21974012300019;219740123;00000;97012;7685;7664;21;197;197;1;0,122;0,15;0,002;38997
2023;21810257200011;218102572;00000;81257;415;306;109;62;46;16;0,056;0,058;0,051;6732
2023;21440169700013;214401697;00000;44169;767;473;294;101;62;39;0,073;0,064;0,097;7614
2023;21740243700016;217402437;00000;74243;1916;1746;170;120;109;11;0,076;0,092;0,027;15968
2023;21570616900012;215706169;00000;57616;0;0;0;0;0;0;0;0;0;3531
2023;21100332200016;211003322;00000;10343;427;417;10;62;61;2;0,018;0,065;0,001;6883
2023;21871540700019;218715407;00000;87154;817;742;75;70;64;7;0,055;0,053;0,075;11600
2023;21600574400018;216005744;00000;60581;398;372;26;65;61;4;0,054;0,057;0,033;6105
2023;21430205100013;214302051;00000;43205;51;45;6;12;10;1;0,011;0,016;0,003;4301
2023;21620753000017;216207530;00000;62753;211;113;97;32;17;15;0,027;0,016;0,112;6578
2023;21300276900015;213002769;00000;30276;1;1;0;0;0;0;0;0;0;3620
2023;21660180700011;216601807;00000;66180;560;544;16;55;54;2;0,046;0,06;0,005;10173
2023;21690288200010;216902882;00000;69288;55;24;30;10;4;5;0,004;0,004;0,004;5677
2023;21973311000015;219733110;00000;97311;3417;2889;527;69;58;11;0,041;0,048;0,022;49475
2023;21380412300015;213804123;00000;38412;244;229;16;53;50;3;0,044;0,055;0,011;4601
2023;21060123300302;210601233;00000;06123;3225;3171;55;106;105;2;0,062;0,074;0,006;30333
2023;21330424900013;213304249;00000;33424;320;86;234;64;17;47;0,056;0,019;0,199;4996
2023;21410220400010;214102204;00000;41220;281;246;35;64;56;8;0,032;0,036;0,019;4381
2023;21850238300019;218502383;00000;85238;585;180;405;140;43;97;0,175;0,073;0,462;4167
2023;20008255000019;200082550;00000;49298;340;57;284;89;15;74;0,072;0,019;0,168;3814
2023;21760599700014;217605997;00000;76599;228;226;2;62;62;1;0,069;0,077;0,007;3659
2023;21871610800012;218716108;00000;87161;430;305;126;96;68;28;0,06;0,059;0,062;4468
2023;21974013100012;219740131;00000;97413;3527;3249;278;100;92;8;0,065;0,076;0,024;35224
2023;21600577700018;216005777;00000;60584;333;144;189;70;30;40;0,04;0,021;0,123;4747
2023;21950563300012;219505633;00000;95563;1280;742;539;79;46;33;0,06;0,046;0,105;16242
2023;21500502600012;215005026;00000;50502;3806;3517;289;189;175;14;0,135;0,158;0,049;20112
2023;21330433000011;213304330;00000;33433;1391;1340;51;138;133;5;0,095;0,113;0,019;10059
2023;21974014900014;219740149;00000;97014;2763;2449;314;51;45;6;0,027;0,028;0,018;54322
2023;21680297500013;216802975;00000;68297;6136;5969;167;265;258;7;0,168;0,206;0,022;23122
2023;21280348000012;212803480;00000;28348;75;55;19;18;14;5;0,015;0,014;0,017;4110
2023;21440175400012;214401754;00000;44175;403;339;64;80;67;13;0,061;0,076;0,031;5057
2023;21310499500013;213104995;00000;31499;329;239;91;34;25;9;0,038;0,033;0,062;9737
2023;21790270900013;217902709;00000;79270;535;366;169;73;50;23;0,065;0,059;0,084;7377
2023;21350288300019;213502883;00000;35288;17876;14644;3232;370;303;67;0,191;0,2;0,161;48328
2023;21770419600013;217704196;00000;77419;51;49;2;15;14;1;0,019;0,019;0,024;3522
2023;21940067800013;219400678;00000;94067;3345;2756;589;151;124;27;0,063;0,075;0,036;22191
2023;21830153900019;218301539;00000;83153;350;121;229;57;20;37;0,047;0,019;0,19;6170
2023;21710445400012;217104454;00000;71445;1730;663;1067;273;105;169;0,167;0,085;0,417;6335
2023;21270562800015;212705628;00000;27562;0;0;0;0;0;0;0;0;0;4547
2023;21260313800018;212603138;00000;26313;813;715;98;126;111;15;0,144;0,164;0,077;6444
2023;21380416400019;213804164;00000;38416;697;666;31;88;84;4;0,048;0,069;0,006;7914
2023;21420256600078;214202566;00000;42256;159;61;99;31;12;19;0,029;0,017;0,049;5078
2023;21770420400015;217704204;00000;77420;5;5;0;1;1;0;0,001;0,001;0;3872
2023;21440179600088;214401796;00000;44179;732;236;497;138;44;93;0,084;0,044;0,149;5320
2023;21620758900013;216207589;00000;62758;1176;1007;170;104;89;15;0,081;0,08;0,093;11338
2023;21130097500011;211300975;00000;13097;1508;1454;54;110;106;4;0,055;0,07;0,008;13661
2023;21290254800016;212902548;00000;29254;647;625;22;134;130;5;0,108;0,137;0,016;4826
2023;21400273500014;214002735;00000;40273;744;196;548;121;32;89;0,08;0,028;0,234;6170
2023;21300284300018;213002843;00000;30284;4;4;0;1;1;0;0,001;0,001;0;4654
2023;21380421400012;213804214;00000;38421;7415;6766;649;193;176;17;0,119;0,13;0,064;38455
2023;21380422200015;213804222;00000;38422;157;155;2;28;27;0;0,014;0,017;0,001;5707
2023;21690227000018;216902270;00000;69227;238;189;49;59;47;12;0,037;0,043;0,024;4042
2023;20008267500014;200082675;00000;86281;0;0;0;0;0;0;0;0;0;5680
2023;21420259000011;214202590;00000;42259;204;185;19;53;48;5;0,055;0,064;0,023;3859
2023;21380423000018;213804230;00000;38423;19;19;0;3;3;0;0,003;0,004;0;5914
2023;20005960800014;200059608;00000;62757;22;20;2;4;3;0;0,004;0,004;0,011;6104
2023;21340276100018;213402761;00000;34276;451;371;80;90;74;16;0,088;0,108;0,048;4989
2023;20005805500019;200058055;00000;18225;226;125;101;60;33;27;0,047;0,041;0,058;3771
2023;21940068600016;219400686;00000;94068;10812;9992;820;143;132;11;0,074;0,086;0,028;75449
2023;21940069400010;219400694;00000;94069;3113;2688;425;212;183;29;0,103;0,104;0,097;14673
2023;21010376800011;210103768;00000;01376;1;1;0;0;0;0;0;0;0;4107
2023;21380425500015;213804255;00000;38425;223;216;7;34;33;1;0,019;0,028;0,002;6506
2023;21540482300019;215404823;00000;54482;784;651;133;77;64;13;0,076;0,096;0,037;10139
2023;21830116600011;218301166;00000;83116;2745;1562;1183;152;87;66;0,109;0,099;0,126;18006
2023;21330449600010;213304496;00000;33449;5256;4693;562;160;143;17;0,107;0,119;0,06;32866
2023;21350297400016;213502974;00000;35297;346;341;5;73;72;1;0,063;0,077;0,005;4732
2023;21350299000012;213502990;00000;35299;86;73;13;19;16;3;0,016;0,026;0,005;4555
2023;21510470400188;215104704;00000;51506;177;85;92;32;15;17;0,027;0,017;0,059;5523
2023;21440182000011;214401820;00000;44182;154;154;0;29;29;0;0,022;0,029;0;5385
2023;21910570700018;219105707;00000;91570;1879;1639;241;88;76;11;0,06;0,061;0,053;21441
2023;21550463000017;215504630;00000;55463;813;477;336;200;117;83;0,149;0,141;0,16;4070
2023;21130098300015;211300983;00000;13098;509;507;3;86;86;0;0,053;0,069;0,001;5929
2023;21880429200017;218804292;00000;88429;123;121;2;29;29;0;0,026;0,031;0,002;4249
2023;21440184600016;214401846;00000;44184;18912;11338;7574;257;154;103;0,13;0,108;0,189;73643
2023;21620764700019;216207647;00000;62764;143;142;1;30;30;0;0,031;0,035;0,001;4710
2023;21760624300012;217606243;00000;76624;142;104;38;38;28;10;0,021;0,023;0,018;3778
2023;21540483100012;215404831;00000;54483;1114;913;200;149;123;27;0,13;0,123;0,181;7452
2023;21560231900018;215602319;00000;56231;237;117;120;59;29;30;0,051;0,033;0,111;4019
2023;21780571200015;217805712;00000;78571;577;480;97;113;94;19;0,073;0,087;0,041;5100
2023;21620765400288;216207654;00000;62765;2921;1672;1249;189;108;81;0,118;0,115;0,122;15428
2023;21310506700010;213105067;00000;31506;3287;1744;1543;245;130;115;0,145;0,1;0,295;13401
2023;21950572400209;219505724;00000;95572;1906;1791;116;77;72;5;0,049;0,06;0,013;24849
2023;21930070400018;219300704;00000;93070;7496;6482;1013;145;126;20;0,043;0,05;0,022;51656
2023;21500532300013;215005323;00000;50532;215;213;2;51;50;0;0,027;0,04;0,001;4253
2023;21170380600011;211703806;00000;17380;449;443;6;112;111;2;0,043;0,064;0,002;4002
2023;21192290100015;211922901;00000;19229;113;102;11;23;21;2;0,022;0,031;0,006;4906
2023;21770430300015;217704303;00000;77430;167;103;64;27;16;10;0,02;0,016;0,033;6291
2023;21974015600019;219740156;00000;97015;6552;5323;1229;62;50;12;0,031;0,035;0,02;105597
2023;21420271500014;214202715;00000;42271;62;59;3;13;12;1;0,008;0,014;0,001;4851
2023;21400279200015;214002792;00000;40279;-1;-1;0;0;0;0;0;0;0;14609
2023;21260324500011;212603245;00000;26324;2970;2815;155;324;307;17;0,126;0,146;0,037;9162
2023;21640495400010;216404954;00000;64495;497;477;19;68;66;3;0,07;0,076;0,024;7287
2023;21070281700011;210702817;00000;07281;217;200;18;28;26;2;0,031;0,031;0,026;7754
2023;21440187900017;214401879;00000;44187;315;208;107;66;44;23;0,06;0,065;0,053;4742
2023;21850262300018;218502623;00000;85262;119;62;57;33;17;16;0,045;0,033;0,069;3605
2023;21440188700010;214401887;00000;44188;421;383;38;45;41;4;0,035;0,05;0,009;9409
2023;21974017200016;219740172;00000;97417;465;429;36;90;83;7;0,031;0,031;0,027;5150
2023;21972225300016;219722253;00000;97225;1938;27;1911;466;7;459;0,173;0,003;0,594;4159
2023;21974016400013;219740164;00000;97016;13096;11013;2082;154;130;25;0,067;0,083;0,033;84822
2023;21730270200014;217302702;00000;73270;317;301;16;74;71;4;0,059;0,084;0,009;4272
2023;21690289000013;216902890;00000;69289;127;118;9;27;25;2;0,014;0,02;0,003;4698
2023;21370233500018;213702335;00000;37233;1554;1468;86;96;91;5;0,052;0,059;0,017;16151
2023;21640496200013;216404962;00000;64496;138;121;17;23;20;3;0,022;0,038;0,006;5917
2023;21170385500018;211703855;00000;17385;879;841;38;132;126;6;0,065;0,092;0,009;6682
2023;21400281800166;214002818;00000;40281;143;83;60;14;8;6;0,02;0,016;0,031;10087
2023;21910573100133;219105731;00000;91573;973;444;528;84;38;46;0,05;0,031;0,099;11618
2023;20006479800016;200064798;00000;14654;1684;402;1282;220;52;167;0,178;0,06;0,471;7665
2023;21740250200017;217402502;00000;74250;2165;465;1700;290;62;228;0,221;0,071;0,522;7464
2023;21760640900019;217606409;00000;76640;699;630;68;84;76;8;0,05;0,07;0,013;8324
2023;21770431100018;217704311;00000;77431;198;72;127;36;13;23;0,03;0,014;0,085;5503
2023;21290259700013;212902597;00000;29259;926;707;219;133;101;31;0,09;0,111;0,055;6985
2023;21620767000011;216207670;00000;62767;329;307;22;66;61;4;0,053;0,057;0,027;5023
2023;21030254300017;210302543;00000;03254;141;124;17;27;24;3;0,022;0,024;0,015;5221
2023;21690290800013;216902908;00000;69290;15617;5277;10340;321;109;213;0,144;0,078;0,254;48612
2023;21420275600018;214202756;00000;42275;1277;1188;89;207;192;15;0,122;0,143;0,042;6182
2023;21300294200018;213002942;00000;30294;147;77;71;27;14;13;0,027;0,025;0,031;5500
2023;21950574000015;219505740;00000;95574;374;365;9;51;50;1;0,032;0,044;0,003;7298
2023;21450298100019;214502981;00000;45298;380;289;90;61;46;14;0,052;0,052;0,051;6273
2023;21020666000016;210206660;00000;02691;9601;8118;1482;177;149;27;0,101;0,108;0,076;54347
2023;21380449500017;213804495;00000;38449;532;529;3;87;87;1;0,03;0,047;0,001;6122
2023;21260325200124;212603252;00000;26325;30;30;0;4;4;0;0,004;0,005;0;6900
2023;21830118200018;218301182;00000;83118;11219;8946;2273;308;245;62;0,123;0,131;0,101;36460
2023;21710475100094;217104751;00000;71475;455;409;46;67;60;7;0,065;0,073;0,033;6763
2023;21130100700012;211301007;00000;13100;1644;1497;147;166;151;15;0,078;0,089;0,033;9888
2023;21780575300019;217805753;00000;78575;186;155;31;24;20;4;0,013;0,016;0,007;7908
2023;21280359700013;212803597;00000;28359;84;84;0;21;21;0;0,017;0,025;0;4097
2023;21290260500071;212902605;00000;29260;1756;806;950;207;95;112;0,147;0,12;0,183;8470
2023;21760647400013;217606474;00000;76647;158;142;16;36;32;4;0,038;0,042;0,022;4397
2023;21420285500018;214202855;00000;42285;523;85;438;126;20;105;0,126;0,025;0,579;4164
2023;21910577200012;219105772;00000;91577;131;116;15;22;20;3;0,018;0,023;0,006;5901
2023;21840119800013;218401198;00000;84119;146;113;33;29;22;7;0,022;0,021;0,025;5109
2023;21590544900017;215905449;00000;59544;197;197;0;17;17;0;0,012;0,014;0;11416
2023;20008704700011;200087047;00000;50550;50;47;3;14;13;1;0,024;0,031;0,005;3609
2023;21380455200015;213804552;00000;38455;0;0;0;0;0;0;0;0;0;4328
2023;21130101500015;211301015;00000;13101;62;27;35;18;8;10;0,017;0,009;0,055;3540
2023;21270602200010;212706022;00000;27602;139;66;73;24;12;13;0,033;0,018;0,143;5728
2023;21440190300155;214401903;00000;44190;2957;2829;128;103;99;5;0,073;0,089;0,015;28639
2023;21330474400013;213304744;00000;33474;0;0;0;0;0;0;0;0;0;3536
2023;21400282600011;214002826;00000;40282;733;725;8;145;144;2;0,078;0,125;0,002;5046
2023;21770437800017;217704378;00000;77437;0;0;0;0;0;0;0;0;0;3605
